y,ds,dummy,Store
1523979.1,2011-05-27,dummy,6
1504651.6,2011-06-05,dummy,6
1622150.4,2011-06-17,dummy,6
1543365.9,2011-06-24,dummy,6
1350441.6,2011-07-01,dummy,6
1481739.2,2011-07-10,dummy,6
1526801.2,2011-07-15,dummy,6
1526506.1,2011-07-22,dummy,6
1483991.0,2011-07-29,dummy,6
1534594.0,2011-08-04,dummy,6
1709373.6,2011-08-07,dummy,6
1493544.0,2011-08-19,dummy,6
1420405.4,2011-08-26,dummy,6
1483574.4,2011-09-09,dummy,6
1903385.1,2011-09-12,dummy,6
1351407.8,2011-09-16,dummy,6
1336044.8,2011-09-23,dummy,6
1307551.9,2011-09-30,dummy,6
1598643.6,2011-10-06,dummy,6
1386521.0,2011-10-14,dummy,6
1417922.4,2011-10-21,dummy,6
1419445.1,2011-10-28,dummy,6
1486920.1,2011-11-02,dummy,6
1494497.4,2011-11-03,dummy,6
1536176.5,2011-11-11,dummy,6
1524390.1,2011-11-18,dummy,6
2249811.5,2011-11-25,dummy,6
1484995.4,2011-12-08,dummy,6
2034695.5,2011-12-16,dummy,6
2644633.0,2011-12-23,dummy,6
1598080.5,2011-12-30,dummy,6
1681121.4,2012-01-06,dummy,6
1344243.1,2012-01-13,dummy,6
1326255.8,2012-01-20,dummy,6
1315610.6,2012-01-27,dummy,6
1550385.6,2012-02-03,dummy,6
1632616.1,2012-02-17,dummy,6
1465187.8,2012-02-24,dummy,6
1496305.8,2012-03-02,dummy,6
1627274.9,2012-03-08,dummy,6
1748010.2,2012-03-16,dummy,6
1495143.6,2012-03-23,dummy,6
1508933.2,2012-03-30,dummy,6
1543461.1,2012-04-05,dummy,6
1616394.5,2012-04-13,dummy,6
1456073.2,2012-04-20,dummy,6
1456221.1,2012-04-27,dummy,6
1518177.8,2012-05-10,dummy,6
1513635.6,2012-05-18,dummy,6
1603793.4,2012-05-25,dummy,6
1395339.8,2012-06-01,dummy,6
1840131.2,2012-06-04,dummy,6
1876359.4,2012-06-07,dummy,6
1642247.5,2012-06-15,dummy,6
1618272.2,2012-06-22,dummy,6
1648863.5,2012-06-29,dummy,6
1608077.0,2012-07-09,dummy,6
1588142.2,2012-07-13,dummy,6
1574362.0,2012-07-20,dummy,6
1513229.1,2012-07-27,dummy,6
1696619.5,2012-08-06,dummy,6
1543049.5,2012-08-17,dummy,6
1501095.5,2012-08-24,dummy,6
1577439.8,2012-08-31,dummy,6
1569304.4,2012-09-03,dummy,6
1375166.9,2012-09-14,dummy,6
1425603.6,2012-09-21,dummy,6
448998.72,2010-01-10,dummy,7
561145.1,2010-02-04,dummy,7
575570.75,2010-02-07,dummy,7
506760.53,2010-02-19,dummy,7
496083.25,2010-02-26,dummy,7
532765.06,2010-03-09,dummy,7
552811.6,2010-03-12,dummy,7
574450.25,2010-03-19,dummy,7
514731.6,2010-03-26,dummy,7
509183.22,2010-04-06,dummy,7
406228.2,2010-04-16,dummy,7
404751.25,2010-04-23,dummy,7
373655.62,2010-04-30,dummy,7
496725.44,2010-05-02,dummy,7
491419.56,2010-05-03,dummy,7
480512.44,2010-05-11,dummy,7
372673.62,2010-05-14,dummy,7
395195.66,2010-05-21,dummy,7
442734.56,2010-05-28,dummy,7
643854.2,2010-06-08,dummy,7
481144.1,2010-06-18,dummy,7
553714.9,2010-06-25,dummy,7
395453.84,2010-07-05,dummy,7
557166.4,2010-07-16,dummy,7
570231.2,2010-07-23,dummy,7
603547.2,2010-07-30,dummy,7
480239.88,2010-08-10,dummy,7
598185.4,2010-08-13,dummy,7
582353.2,2010-08-20,dummy,7
554309.25,2010-08-27,dummy,7
484263.25,2010-09-04,dummy,7
593462.3,2010-09-07,dummy,7
489408.53,2010-09-17,dummy,7
488008.84,2010-09-24,dummy,7
535769.3,2010-10-09,dummy,7
599730.06,2010-10-12,dummy,7
463370.47,2010-10-15,dummy,7
472450.8,2010-10-22,dummy,7
465493.16,2010-10-29,dummy,7
498580.88,2010-11-06,dummy,7
482528.38,2010-11-19,dummy,7
835189.25,2010-11-26,dummy,7
524104.9,2010-12-02,dummy,7
480452.1,2010-12-03,dummy,7
507584.28,2010-12-11,dummy,7
716388.8,2010-12-17,dummy,7
1045124.9,2010-12-24,dummy,7
729572.06,2010-12-31,dummy,7
513409.66,2011-01-04,dummy,7
704344.2,2011-01-07,dummy,7
547384.9,2011-01-14,dummy,7
521539.47,2011-01-21,dummy,7
513372.16,2011-01-28,dummy,7
592355.25,2011-02-09,dummy,7
591907.9,2011-02-12,dummy,7
572387.5,2011-02-18,dummy,7
546690.8,2011-02-25,dummy,7
542295.4,2011-03-06,dummy,7
635014.7,2011-03-18,dummy,7
559061.56,2011-03-25,dummy,7
558027.75,2011-04-02,dummy,7
551378.4,2011-04-03,dummy,7
564536.0,2011-04-11,dummy,7
423380.12,2011-04-15,dummy,7
466594.88,2011-04-22,dummy,7
410429.72,2011-04-29,dummy,7
695392.8,2011-05-08,dummy,7
414094.06,2011-05-13,dummy,7
424670.97,2011-05-20,dummy,7
457216.88,2011-05-27,dummy,7
407012.47,2011-06-05,dummy,7
610991.4,2011-06-17,dummy,7
640044.0,2011-06-24,dummy,7
661163.94,2011-07-01,dummy,7
525866.4,2011-07-10,dummy,7
642748.2,2011-07-15,dummy,7
688043.94,2011-07-22,dummy,7
653382.6,2011-07-29,dummy,7
500552.16,2011-08-04,dummy,7
761793.94,2011-08-07,dummy,7
645156.2,2011-08-19,dummy,7
629994.5,2011-08-26,dummy,7
613135.25,2011-09-09,dummy,7
653845.44,2011-09-12,dummy,7
558981.44,2011-09-16,dummy,7
536144.8,2011-09-23,dummy,7
488880.25,2011-09-30,dummy,7
621099.94,2011-10-06,dummy,7
501959.2,2011-10-14,dummy,7
558691.44,2011-10-21,dummy,7
527339.5,2011-10-28,dummy,7
559903.1,2011-11-02,dummy,7
558963.8,2011-11-03,dummy,7
556015.56,2011-11-11,dummy,7
539826.56,2011-11-18,dummy,7
949075.9,2011-11-25,dummy,7
670670.44,2011-12-08,dummy,7
720242.2,2011-12-16,dummy,7
1059715.2,2011-12-23,dummy,7
815915.5,2011-12-30,dummy,7
598495.0,2012-01-06,dummy,7
593875.44,2012-01-13,dummy,7
578002.9,2012-01-20,dummy,7
541038.0,2012-01-27,dummy,7
551058.1,2012-02-03,dummy,7
620908.2,2012-02-17,dummy,7
603041.1,2012-02-24,dummy,7
580453.3,2012-03-02,dummy,7
680954.8,2012-03-08,dummy,7
669205.75,2012-03-16,dummy,7
615997.3,2012-03-23,dummy,7
583322.2,2012-03-30,dummy,7
465198.88,2012-04-05,dummy,7
517420.22,2012-04-13,dummy,7
457340.06,2012-04-20,dummy,7
467827.75,2012-04-27,dummy,7
505830.56,2012-05-10,dummy,7
468428.3,2012-05-18,dummy,7
532739.75,2012-05-25,dummy,7
713117.7,2012-06-01,dummy,7
621426.0,2012-06-04,dummy,7
805642.6,2012-06-07,dummy,7
666942.0,2012-06-15,dummy,7
687344.7,2012-06-22,dummy,7
704335.44,2012-06-29,dummy,7
597876.56,2012-07-09,dummy,7
694150.9,2012-07-13,dummy,7
686345.7,2012-07-20,dummy,7
686365.4,2012-07-27,dummy,7
642963.75,2012-08-06,dummy,7
642450.4,2012-08-17,dummy,7
609099.4,2012-08-24,dummy,7
586467.2,2012-08-31,dummy,7
579166.5,2012-09-03,dummy,7
541120.2,2012-09-14,dummy,7
530842.25,2012-09-21,dummy,7
804105.5,2010-01-10,dummy,8
914500.94,2010-02-04,dummy,8
852333.75,2010-02-07,dummy,8
963960.4,2010-02-19,dummy,8
847592.1,2010-02-26,dummy,8
899036.5,2010-03-09,dummy,8
952766.94,2010-03-12,dummy,8
839911.0,2010-03-19,dummy,8
772539.1,2010-03-26,dummy,8
958225.44,2010-04-06,dummy,8
882917.1,2010-04-16,dummy,8
850440.25,2010-04-23,dummy,8
778672.6,2010-04-30,dummy,8
1004137.06,2010-05-02,dummy,8
881503.94,2010-05-03,dummy,8
927266.3,2010-05-11,dummy,8
873337.8,2010-05-14,dummy,8
818333.2,2010-05-21,dummy,8
868041.56,2010-05-28,dummy,8
893399.75,2010-06-08,dummy,8
869922.56,2010-06-18,dummy,8
814919.1,2010-06-25,dummy,8
916820.94,2010-07-05,dummy,8
848630.56,2010-07-16,dummy,8
785515.9,2010-07-23,dummy,8
787295.06,2010-07-30,dummy,8
870349.9,2010-08-10,dummy,8
867919.2,2010-08-13,dummy,8
870676.44,2010-08-20,dummy,8
888816.75,2010-08-27,dummy,8
916033.94,2010-09-04,dummy,8
845289.75,2010-09-07,dummy,8
836707.9,2010-09-17,dummy,8
773725.06,2010-09-24,dummy,8
831425.2,2010-10-09,dummy,8
1069061.6,2010-10-12,dummy,8
826546.94,2010-10-15,dummy,8
836419.1,2010-10-22,dummy,8
830756.75,2010-10-29,dummy,8
914835.9,2010-11-06,dummy,8
885608.06,2010-11-19,dummy,8
1261693.1,2010-11-26,dummy,8
994801.4,2010-12-02,dummy,8
860336.2,2010-12-03,dummy,8
911539.0,2010-12-11,dummy,8
1220579.5,2010-12-17,dummy,8
1511641.1,2010-12-24,dummy,8
773586.5,2010-12-31,dummy,8
878762.3,2011-01-04,dummy,8
883683.4,2011-01-07,dummy,8
809646.7,2011-01-14,dummy,8
822668.25,2011-01-21,dummy,8
782256.7,2011-01-28,dummy,8
891387.1,2011-02-09,dummy,8
986601.44,2011-02-12,dummy,8
1065108.6,2011-02-18,dummy,8
917317.1,2011-02-25,dummy,8
929222.2,2011-03-06,dummy,8
898289.1,2011-03-18,dummy,8
827968.4,2011-03-25,dummy,8
944594.75,2011-04-02,dummy,8
935266.44,2011-04-03,dummy,8
947815.06,2011-04-11,dummy,8
908278.75,2011-04-15,dummy,8
937473.1,2011-04-22,dummy,8
855014.75,2011-04-29,dummy,8
892393.75,2011-05-08,dummy,8
895763.44,2011-05-13,dummy,8
836049.9,2011-05-20,dummy,8
857939.44,2011-05-27,dummy,8
941457.3,2011-06-05,dummy,8
922048.44,2011-06-17,dummy,8
864881.25,2011-06-24,dummy,8
873065.25,2011-07-01,dummy,8
929976.56,2011-07-10,dummy,8
849925.4,2011-07-15,dummy,8
829902.44,2011-07-22,dummy,8
807082.2,2011-07-29,dummy,8
949825.8,2011-08-04,dummy,8
861965.1,2011-08-07,dummy,8
895066.5,2011-08-19,dummy,8
912542.8,2011-08-26,dummy,8
848358.06,2011-09-09,dummy,8
1051923.0,2011-09-12,dummy,8
870971.8,2011-09-16,dummy,8
806444.3,2011-09-23,dummy,8
809049.4,2011-09-30,dummy,8
897309.44,2011-10-06,dummy,8
863188.25,2011-10-14,dummy,8
905984.5,2011-10-21,dummy,8
876712.3,2011-10-28,dummy,8
996147.4,2011-11-02,dummy,8
900387.3,2011-11-03,dummy,8
917088.5,2011-11-11,dummy,8
897032.2,2011-11-18,dummy,8
1235163.9,2011-11-25,dummy,8
856796.1,2011-12-08,dummy,8
1118164.0,2011-12-16,dummy,8
1462254.0,2011-12-23,dummy,8
858572.25,2011-12-30,dummy,8
921161.2,2012-01-06,dummy,8
817661.75,2012-01-13,dummy,8
813954.8,2012-01-20,dummy,8
778178.5,2012-01-27,dummy,8
952264.94,2012-02-03,dummy,8
1096232.9,2012-02-17,dummy,8
928537.56,2012-02-24,dummy,8
927610.7,2012-03-02,dummy,8
897076.75,2012-03-08,dummy,8
921178.4,2012-03-16,dummy,8
874223.25,2012-03-23,dummy,8
905935.3,2012-03-30,dummy,8
937232.06,2012-04-05,dummy,8
909989.44,2012-04-13,dummy,8
872288.44,2012-04-20,dummy,8
879448.25,2012-04-27,dummy,8
976436.0,2012-05-10,dummy,8
913922.0,2012-05-18,dummy,8
895157.44,2012-05-25,dummy,8
872113.25,2012-06-01,dummy,8
1046816.56,2012-06-04,dummy,8
936205.5,2012-06-07,dummy,8
916918.7,2012-06-15,dummy,8
899449.6,2012-06-22,dummy,8
878298.25,2012-06-29,dummy,8
932160.4,2012-07-09,dummy,8
890488.0,2012-07-13,dummy,8
888834.06,2012-07-20,dummy,8
838227.5,2012-07-27,dummy,8
928820.0,2012-08-06,dummy,8
896613.2,2012-08-17,dummy,8
936373.6,2012-08-24,dummy,8
976137.75,2012-08-31,dummy,8
960115.56,2012-09-03,dummy,8
883569.4,2012-09-14,dummy,8
857796.44,2012-09-21,dummy,8
495692.2,2010-01-10,dummy,9
545206.3,2010-02-04,dummy,9
528832.56,2010-02-07,dummy,9
511327.9,2010-02-19,dummy,9
473773.28,2010-02-26,dummy,9
511049.06,2010-03-09,dummy,9
578164.8,2010-03-12,dummy,9
485744.62,2010-03-19,dummy,9
484946.56,2010-03-26,dummy,9
586061.44,2010-04-06,dummy,9
485764.3,2010-04-16,dummy,9
488683.56,2010-04-23,dummy,9
491723.4,2010-04-30,dummy,9
549505.56,2010-05-02,dummy,9
507297.88,2010-05-03,dummy,9
517869.97,2010-05-11,dummy,9
492792.8,2010-05-14,dummy,9
506274.94,2010-05-21,dummy,9
558143.5,2010-05-28,dummy,9
522815.44,2010-06-08,dummy,9
513073.88,2010-06-18,dummy,9
509263.28,2010-06-25,dummy,9
526128.6,2010-07-05,dummy,9
474030.5,2010-07-16,dummy,9
462676.5,2010-07-23,dummy,9
468675.2,2010-07-30,dummy,9
505069.22,2010-08-10,dummy,9
481897.97,2010-08-13,dummy,9
499325.38,2010-08-20,dummy,9
506789.66,2010-08-27,dummy,9
529384.3,2010-09-04,dummy,9
485389.16,2010-09-07,dummy,9
463448.6,2010-09-17,dummy,9
452905.22,2010-09-24,dummy,9
484835.2,2010-10-09,dummy,9
618121.8,2010-10-12,dummy,9
454769.7,2010-10-15,dummy,9
466322.75,2010-10-22,dummy,9
508801.62,2010-10-29,dummy,9
522715.7,2010-11-06,dummy,9
519823.3,2010-11-19,dummy,9
768070.5,2010-11-26,dummy,9
552677.5,2010-12-02,dummy,9
494145.8,2010-12-03,dummy,9
520846.7,2010-12-11,dummy,9
685243.2,2010-12-17,dummy,9
873347.56,2010-12-24,dummy,9
459770.84,2010-12-31,dummy,9
520962.12,2011-01-04,dummy,9
537064.0,2011-01-07,dummy,9
458086.7,2011-01-14,dummy,9
454021.7,2011-01-21,dummy,9
463561.47,2011-01-28,dummy,9
544643.3,2011-02-09,dummy,9
613115.2,2011-02-12,dummy,9
610985.56,2011-02-18,dummy,9
513107.2,2011-02-25,dummy,9
587004.3,2011-03-06,dummy,9
515226.12,2011-03-18,dummy,9
497488.4,2011-03-25,dummy,9
544612.25,2011-04-02,dummy,9
542016.2,2011-04-03,dummy,9
597855.06,2011-04-11,dummy,9
528420.25,2011-04-15,dummy,9
549502.1,2011-04-22,dummy,9
532226.2,2011-04-29,dummy,9
554879.7,2011-05-08,dummy,9
539126.0,2011-05-13,dummy,9
518266.9,2011-05-20,dummy,9
553834.06,2011-05-27,dummy,9
545251.1,2011-06-05,dummy,9
558671.1,2011-06-17,dummy,9
538745.94,2011-06-24,dummy,9
490981.78,2011-07-01,dummy,9
553837.0,2011-07-10,dummy,9
512834.03,2011-07-15,dummy,9
491449.94,2011-07-22,dummy,9
471449.97,2011-07-29,dummy,9
561625.94,2011-08-04,dummy,9
535983.1,2011-08-07,dummy,9
540819.44,2011-08-19,dummy,9
542663.5,2011-08-26,dummy,9
528784.9,2011-09-09,dummy,9
630327.25,2011-09-12,dummy,9
500274.03,2011-09-16,dummy,9
506743.78,2011-09-23,dummy,9
508567.03,2011-09-30,dummy,9
550076.3,2011-10-06,dummy,9
529515.7,2011-10-14,dummy,9
557075.2,2011-10-21,dummy,9
548527.5,2011-10-28,dummy,9
555279.0,2011-11-02,dummy,9
517783.5,2011-11-03,dummy,9
594574.1,2011-11-11,dummy,9
542414.25,2011-11-18,dummy,9
814753.5,2011-11-25,dummy,9
520284.78,2011-12-08,dummy,9
705558.0,2011-12-16,dummy,9
905324.7,2011-12-23,dummy,9
549788.4,2011-12-30,dummy,9
583648.56,2012-01-06,dummy,9
474964.6,2012-01-13,dummy,9
480130.03,2012-01-20,dummy,9
482451.22,2012-01-27,dummy,9
619498.25,2012-02-03,dummy,9
658965.06,2012-02-17,dummy,9
563578.8,2012-02-24,dummy,9
549967.9,2012-03-02,dummy,9
533887.56,2012-03-08,dummy,9
550373.56,2012-03-16,dummy,9
550791.3,2012-03-23,dummy,9
574985.4,2012-03-30,dummy,9
586289.06,2012-04-05,dummy,9
578539.9,2012-04-13,dummy,9
542819.0,2012-04-20,dummy,9
550415.0,2012-04-27,dummy,9
606755.3,2012-05-10,dummy,9
571463.94,2012-05-18,dummy,9
547226.0,2012-05-25,dummy,9
519585.66,2012-06-01,dummy,9
677886.0,2012-06-04,dummy,9
578790.4,2012-06-07,dummy,9
564606.1,2012-06-15,dummy,9
562173.1,2012-06-22,dummy,9
544770.7,2012-06-29,dummy,9
565812.3,2012-07-09,dummy,9
536537.6,2012-07-13,dummy,9
513991.56,2012-07-20,dummy,9
495951.0,2012-07-27,dummy,9
582525.44,2012-08-06,dummy,9
535153.5,2012-08-17,dummy,9
572887.75,2012-08-24,dummy,9
576879.1,2012-08-31,dummy,9
574955.94,2012-09-03,dummy,9
523427.34,2012-09-14,dummy,9
533756.9,2012-09-21,dummy,9
1645893.0,2010-01-10,dummy,10
2138652.0,2010-02-04,dummy,10
1845893.9,2010-02-07,dummy,10
2113432.5,2010-02-19,dummy,10
2006775.0,2010-02-26,dummy,10
1766331.5,2010-03-09,dummy,10
2251206.8,2010-03-12,dummy,10
1946875.0,2010-03-19,dummy,10
1893532.5,2010-03-26,dummy,10
1931406.2,2010-04-06,dummy,10
1826241.5,2010-04-16,dummy,10
1829521.9,2010-04-23,dummy,10
1790694.6,2010-04-30,dummy,10
2193048.8,2010-05-02,dummy,10
1987090.1,2010-05-03,dummy,10
1832212.0,2010-05-11,dummy,10
1808056.4,2010-05-14,dummy,10
1847613.6,2010-05-21,dummy,10
1904618.1,2010-05-28,dummy,10
1949236.1,2010-06-08,dummy,10
1837636.2,2010-06-18,dummy,10
1768172.2,2010-06-25,dummy,10
1921432.1,2010-07-05,dummy,10
1828052.5,2010-07-16,dummy,10
1831676.0,2010-07-23,dummy,10
1832664.0,2010-07-30,dummy,10
1772192.4,2010-08-10,dummy,10
1962996.8,2010-08-13,dummy,10
1983190.5,2010-08-20,dummy,10
1727565.4,2010-08-27,dummy,10
2041069.4,2010-09-04,dummy,10
1769793.4,2010-09-07,dummy,10
1716755.8,2010-09-17,dummy,10
1655036.8,2010-09-24,dummy,10
1720530.2,2010-10-09,dummy,10
2411790.2,2010-10-12,dummy,10
1703850.2,2010-10-15,dummy,10
1740234.0,2010-10-22,dummy,10
1741308.5,2010-10-29,dummy,10
1827521.8,2010-11-06,dummy,10
1949177.1,2010-11-19,dummy,10
2939946.5,2010-11-26,dummy,10
2176028.5,2010-12-02,dummy,10
1941346.1,2010-12-03,dummy,10
1895901.6,2010-12-11,dummy,10
2811646.8,2010-12-17,dummy,10
3749057.8,2010-12-24,dummy,10
1707298.1,2010-12-31,dummy,10
1827733.1,2011-01-04,dummy,10
1751369.8,2011-01-07,dummy,10
1710803.6,2011-01-14,dummy,10
1677556.1,2011-01-21,dummy,10
1715769.0,2011-01-28,dummy,10
1758587.4,2011-02-09,dummy,10
2068097.1,2011-02-12,dummy,10
2106934.5,2011-02-18,dummy,10
1967996.8,2011-02-25,dummy,10
1792210.9,2011-03-06,dummy,10
1884734.2,2011-03-18,dummy,10
1815798.9,2011-03-25,dummy,10
1968045.9,2011-04-02,dummy,10
1958003.2,2011-04-03,dummy,10
1904438.6,2011-04-11,dummy,10
1781767.2,2011-04-15,dummy,10
2004831.1,2011-04-22,dummy,10
1873646.4,2011-04-29,dummy,10
1886300.0,2011-05-08,dummy,10
1712995.5,2011-05-13,dummy,10
1720908.0,2011-05-20,dummy,10
1743000.4,2011-05-27,dummy,10
1841370.0,2011-06-05,dummy,10
1817934.8,2011-06-17,dummy,10
1711813.1,2011-06-24,dummy,10
1714309.9,2011-07-01,dummy,10
1788227.6,2011-07-10,dummy,10
1775068.4,2011-07-15,dummy,10
1774342.6,2011-07-22,dummy,10
1745841.4,2011-07-29,dummy,10
1870720.8,2011-08-04,dummy,10
1699708.4,2011-08-07,dummy,10
1954849.6,2011-08-19,dummy,10
1728399.1,2011-08-26,dummy,10
1670579.9,2011-09-09,dummy,10
2429311.0,2011-09-12,dummy,10
1650894.2,2011-09-16,dummy,10
1685910.5,2011-09-23,dummy,10
1627707.2,2011-09-30,dummy,10
1740063.1,2011-10-06,dummy,10
1704753.0,2011-10-14,dummy,10
1745928.5,2011-10-21,dummy,10
1771793.0,2011-10-28,dummy,10
2115408.2,2011-11-02,dummy,10
1933469.1,2011-11-03,dummy,10
2076570.9,2011-11-11,dummy,10
1869087.9,2011-11-18,dummy,10
2950198.8,2011-11-25,dummy,10
1917397.6,2011-12-08,dummy,10
2555031.2,2011-12-16,dummy,10
3487987.0,2011-12-23,dummy,10
1930690.4,2011-12-30,dummy,10
1767471.5,2012-01-06,dummy,10
1711562.8,2012-01-13,dummy,10
1675563.0,2012-01-20,dummy,10
1632406.0,2012-01-27,dummy,10
1990371.0,2012-02-03,dummy,10
2168709.8,2012-02-17,dummy,10
2039415.8,2012-02-24,dummy,10
1867403.0,2012-03-02,dummy,10
1939440.1,2012-03-08,dummy,10
1930814.6,2012-03-16,dummy,10
1837457.8,2012-03-23,dummy,10
1815760.4,2012-03-30,dummy,10
1821364.4,2012-04-05,dummy,10
1974687.5,2012-04-13,dummy,10
1777166.5,2012-04-20,dummy,10
1712987.5,2012-04-27,dummy,10
1758971.4,2012-05-10,dummy,10
1795152.8,2012-05-18,dummy,10
1830939.1,2012-05-25,dummy,10
1683401.8,2012-06-01,dummy,10
2163384.2,2012-06-04,dummy,10
1805999.8,2012-06-07,dummy,10
1811562.9,2012-06-15,dummy,10
1755334.1,2012-06-22,dummy,10
1707481.9,2012-06-29,dummy,10
1708283.2,2012-07-09,dummy,10
1765571.9,2012-07-13,dummy,10
1869967.0,2012-07-20,dummy,10
1817603.6,2012-07-27,dummy,10
1840491.4,2012-08-06,dummy,10
1827797.4,2012-08-17,dummy,10
1764984.1,2012-08-24,dummy,10
1650285.5,2012-08-31,dummy,10
1917483.1,2012-09-03,dummy,10
1640169.0,2012-09-14,dummy,10
1671857.6,2012-09-21,dummy,10
1182490.5,2010-01-10,dummy,11
1446210.2,2010-02-04,dummy,11
1302600.1,2010-02-07,dummy,11
1503298.8,2010-02-19,dummy,11
1336404.6,2010-02-26,dummy,11
1303914.2,2010-03-09,dummy,11
1380522.6,2010-03-12,dummy,11
1364207.0,2010-03-19,dummy,11
1245624.2,2010-03-26,dummy,11
1396322.2,2010-04-06,dummy,11
1323243.4,2010-04-16,dummy,11
1283766.5,2010-04-23,dummy,11
1239766.9,2010-04-30,dummy,11
1528008.6,2010-05-02,dummy,11
1426622.6,2010-05-03,dummy,11
1332759.1,2010-05-11,dummy,11
1266796.1,2010-05-14,dummy,11
1271646.6,2010-05-21,dummy,11
1264272.5,2010-05-28,dummy,11
1369634.9,2010-06-08,dummy,11
1336522.9,2010-06-18,dummy,11
1262025.1,2010-06-25,dummy,11
1312329.8,2010-07-05,dummy,11
1290609.5,2010-07-16,dummy,11
1244390.0,2010-07-23,dummy,11
1250178.9,2010-07-30,dummy,11
1293472.8,2010-08-10,dummy,11
1384339.1,2010-08-13,dummy,11
1430192.4,2010-08-20,dummy,11
1311263.1,2010-08-27,dummy,11
1470308.4,2010-09-04,dummy,11
1280156.5,2010-09-07,dummy,11
1215676.2,2010-09-17,dummy,11
1170103.2,2010-09-24,dummy,11
1231428.5,2010-10-09,dummy,11
1564516.4,2010-10-12,dummy,11
1175003.6,2010-10-15,dummy,11
1169831.4,2010-10-22,dummy,11
1195036.0,2010-10-29,dummy,11
1339570.9,2010-11-06,dummy,11
1292346.6,2010-11-19,dummy,11
1757242.5,2010-11-26,dummy,11
1574684.1,2010-12-02,dummy,11
1331883.1,2010-12-03,dummy,11
1281675.6,2010-12-11,dummy,11
1843971.1,2010-12-17,dummy,11
2306265.2,2010-12-24,dummy,11
1172003.1,2010-12-31,dummy,11
1258674.1,2011-01-04,dummy,11
1297472.0,2011-01-07,dummy,11
1194449.8,2011-01-14,dummy,11
1187776.2,2011-01-21,dummy,11
1100418.8,2011-01-28,dummy,11
1297792.4,2011-02-09,dummy,11
1399322.5,2011-02-12,dummy,11
1554747.1,2011-02-18,dummy,11
1323999.4,2011-02-25,dummy,11
1343637.0,2011-03-06,dummy,11
1391813.8,2011-03-18,dummy,11
1229777.2,2011-03-25,dummy,11
1422546.0,2011-04-02,dummy,11
1399457.0,2011-04-03,dummy,11
1458287.4,2011-04-11,dummy,11
1312905.8,2011-04-15,dummy,11
1388118.5,2011-04-22,dummy,11
1357589.9,2011-04-29,dummy,11
1403199.0,2011-05-08,dummy,11
1277959.4,2011-05-13,dummy,11
1239467.0,2011-05-20,dummy,11
1216876.5,2011-05-27,dummy,11
1331453.4,2011-06-05,dummy,11
1337506.8,2011-06-17,dummy,11
1254587.9,2011-06-24,dummy,11
1178905.5,2011-07-01,dummy,11
1346271.0,2011-07-10,dummy,11
1266546.8,2011-07-15,dummy,11
1290576.5,2011-07-22,dummy,11
1212938.6,2011-07-29,dummy,11
1327401.0,2011-08-04,dummy,11
1334628.0,2011-08-07,dummy,11
1484169.8,2011-08-19,dummy,11
1304706.8,2011-08-26,dummy,11
1249440.0,2011-09-09,dummy,11
1646656.0,2011-09-12,dummy,11
1270816.0,2011-09-16,dummy,11
1235775.1,2011-09-23,dummy,11
1190515.9,2011-09-30,dummy,11
1314626.8,2011-10-06,dummy,11
1286389.0,2011-10-14,dummy,11
1325107.5,2011-10-21,dummy,11
1310684.1,2011-10-28,dummy,11
1419236.9,2011-11-02,dummy,11
1314557.2,2011-11-03,dummy,11
1366053.8,2011-11-11,dummy,11
1315091.6,2011-11-18,dummy,11
1848953.5,2011-11-25,dummy,11
1354188.4,2011-12-08,dummy,11
1783910.0,2011-12-16,dummy,11
2213518.5,2011-12-23,dummy,11
1352084.2,2011-12-30,dummy,11
1361595.4,2012-01-06,dummy,11
1264736.6,2012-01-13,dummy,11
1207303.2,2012-01-20,dummy,11
1162675.9,2012-01-27,dummy,11
1438383.5,2012-02-03,dummy,11
1569608.0,2012-02-17,dummy,11
1379473.0,2012-02-24,dummy,11
1376732.1,2012-03-02,dummy,11
1399341.1,2012-03-08,dummy,11
1441884.2,2012-03-16,dummy,11
1300593.6,2012-03-23,dummy,11
1300104.0,2012-03-30,dummy,11
1370251.2,2012-04-05,dummy,11
1472752.0,2012-04-13,dummy,11
1315357.0,2012-04-20,dummy,11
1236238.2,2012-04-27,dummy,11
1422794.2,2012-05-10,dummy,11
1352442.2,2012-05-18,dummy,11
1297335.9,2012-05-25,dummy,11
1283885.5,2012-06-01,dummy,11
1596325.0,2012-06-04,dummy,11
1461130.0,2012-06-07,dummy,11
1417875.4,2012-06-15,dummy,11
1355680.2,2012-06-22,dummy,11
1297028.6,2012-06-29,dummy,11
1304584.4,2012-07-09,dummy,11
1320239.5,2012-07-13,dummy,11
1344483.8,2012-07-20,dummy,11
1272395.0,2012-07-27,dummy,11
1414343.5,2012-08-06,dummy,11
1421307.2,2012-08-17,dummy,11
1409515.8,2012-08-24,dummy,11
1372872.4,2012-08-31,dummy,11
1413382.8,2012-09-03,dummy,11
1267675.0,2012-09-14,dummy,11
1326133.0,2012-09-21,dummy,11
850936.25,2010-01-10,dummy,12
1011822.3,2010-02-04,dummy,12
951957.3,2010-02-07,dummy,12
1095421.6,2010-02-19,dummy,12
1048617.1,2010-02-26,dummy,12
1075758.5,2010-03-09,dummy,12
1069533.1,2010-03-12,dummy,12
972088.3,2010-03-19,dummy,12
981615.8,2010-03-26,dummy,12
1049357.4,2010-04-06,dummy,12
