y,ds,sku,agency
1320.0,2014-06-01,SKU_05,Agency_16
1474.0,2014-07-01,SKU_05,Agency_16
1524.0,2014-08-01,SKU_05,Agency_16
1393.0,2014-09-01,SKU_05,Agency_16
1247.0,2014-10-01,SKU_05,Agency_16
1179.0,2014-11-01,SKU_05,Agency_16
1654.0,2014-12-01,SKU_05,Agency_16
1127.0,2015-01-01,SKU_05,Agency_16
1035.0,2015-02-01,SKU_05,Agency_16
1386.0,2015-03-01,SKU_05,Agency_16
1498.0,2015-04-01,SKU_05,Agency_16
1610.0,2015-05-01,SKU_05,Agency_16
1423.0,2015-06-01,SKU_05,Agency_16
1345.0,2015-07-01,SKU_05,Agency_16
1470.0,2015-08-01,SKU_05,Agency_16
1523.0,2015-09-01,SKU_05,Agency_16
1360.0,2015-10-01,SKU_05,Agency_16
1394.0,2015-11-01,SKU_05,Agency_16
1812.0,2015-12-01,SKU_05,Agency_16
1176.0,2016-01-01,SKU_05,Agency_16
1217.0,2016-02-01,SKU_05,Agency_16
1344.0,2016-03-01,SKU_05,Agency_16
1384.0,2016-04-01,SKU_05,Agency_16
1251.0,2016-05-01,SKU_05,Agency_16
1273.0,2016-06-01,SKU_05,Agency_16
1317.0,2016-07-01,SKU_05,Agency_16
1341.0,2016-08-01,SKU_05,Agency_16
1322.0,2016-09-01,SKU_05,Agency_16
1099.0,2016-10-01,SKU_05,Agency_16
993.5,2016-11-01,SKU_05,Agency_16
1438.0,2016-12-01,SKU_05,Agency_16
1207.0,2017-01-01,SKU_05,Agency_16
1174.0,2017-02-01,SKU_05,Agency_16
1220.0,2017-03-01,SKU_05,Agency_16
1502.0,2017-04-01,SKU_05,Agency_16
1486.0,2017-05-01,SKU_05,Agency_16
8780.0,2013-01-01,SKU_01,Agency_05
10376.0,2013-02-01,SKU_01,Agency_05
10970.0,2013-03-01,SKU_01,Agency_05
13930.0,2013-04-01,SKU_01,Agency_05
15170.0,2013-05-01,SKU_01,Agency_05
13750.0,2013-06-01,SKU_01,Agency_05
12520.0,2013-07-01,SKU_01,Agency_05
13830.0,2013-08-01,SKU_01,Agency_05
11700.0,2013-09-01,SKU_01,Agency_05
13180.0,2013-10-01,SKU_01,Agency_05
11340.0,2013-11-01,SKU_01,Agency_05
12424.0,2013-12-01,SKU_01,Agency_05
8790.0,2014-01-01,SKU_01,Agency_05
11090.0,2014-02-01,SKU_01,Agency_05
12700.0,2014-03-01,SKU_01,Agency_05
16750.0,2014-04-01,SKU_01,Agency_05
13016.0,2014-05-01,SKU_01,Agency_05
15310.0,2014-06-01,SKU_01,Agency_05
12530.0,2014-07-01,SKU_01,Agency_05
12744.0,2014-08-01,SKU_01,Agency_05
12720.0,2014-09-01,SKU_01,Agency_05
13050.0,2014-10-01,SKU_01,Agency_05
11496.0,2014-11-01,SKU_01,Agency_05
13300.0,2014-12-01,SKU_01,Agency_05
9020.0,2015-01-01,SKU_01,Agency_05
12430.0,2015-02-01,SKU_01,Agency_05
22130.0,2015-03-01,SKU_01,Agency_05
15450.0,2015-04-01,SKU_01,Agency_05
14450.0,2015-05-01,SKU_01,Agency_05
16580.0,2015-06-01,SKU_01,Agency_05
14104.0,2015-07-01,SKU_01,Agency_05
14190.0,2015-08-01,SKU_01,Agency_05
13816.0,2015-09-01,SKU_01,Agency_05
12680.0,2015-10-01,SKU_01,Agency_05
11350.0,2015-11-01,SKU_01,Agency_05
11670.0,2015-12-01,SKU_01,Agency_05
8130.0,2016-01-01,SKU_01,Agency_05
10490.0,2016-02-01,SKU_01,Agency_05
12360.0,2016-03-01,SKU_01,Agency_05
14950.0,2016-04-01,SKU_01,Agency_05
15144.0,2016-05-01,SKU_01,Agency_05
15630.0,2016-06-01,SKU_01,Agency_05
14800.0,2016-07-01,SKU_01,Agency_05
16850.0,2016-08-01,SKU_01,Agency_05
12150.0,2016-09-01,SKU_01,Agency_05
12040.0,2016-10-01,SKU_01,Agency_05
13810.0,2016-11-01,SKU_01,Agency_05
13730.0,2016-12-01,SKU_01,Agency_05
5460.0,2017-01-01,SKU_01,Agency_05
10664.0,2017-02-01,SKU_01,Agency_05
12100.0,2017-03-01,SKU_01,Agency_05
13224.0,2017-04-01,SKU_01,Agency_05
12970.0,2017-05-01,SKU_01,Agency_05
6256.0,2013-01-01,SKU_04,Agency_02
6436.0,2013-02-01,SKU_04,Agency_02
8190.0,2013-03-01,SKU_04,Agency_02
6940.0,2013-04-01,SKU_04,Agency_02
8250.0,2013-05-01,SKU_04,Agency_02
5172.0,2013-06-01,SKU_04,Agency_02
4540.0,2013-07-01,SKU_04,Agency_02
4224.0,2013-08-01,SKU_04,Agency_02
4880.0,2013-09-01,SKU_04,Agency_02
5690.0,2013-10-01,SKU_04,Agency_02
4320.0,2013-11-01,SKU_04,Agency_02
7396.0,2013-12-01,SKU_04,Agency_02
3832.0,2014-01-01,SKU_04,Agency_02
4252.0,2014-02-01,SKU_04,Agency_02
4330.0,2014-03-01,SKU_04,Agency_02
4716.0,2014-04-01,SKU_04,Agency_02
6308.0,2014-05-01,SKU_04,Agency_02
4464.0,2014-06-01,SKU_04,Agency_02
4644.0,2014-07-01,SKU_04,Agency_02
4372.0,2014-08-01,SKU_04,Agency_02
3268.0,2014-09-01,SKU_04,Agency_02
3356.0,2014-10-01,SKU_04,Agency_02
2694.0,2014-11-01,SKU_04,Agency_02
4452.0,2014-12-01,SKU_04,Agency_02
1783.0,2015-01-01,SKU_04,Agency_02
1896.0,2015-02-01,SKU_04,Agency_02
5570.0,2015-03-01,SKU_04,Agency_02
3582.0,2015-04-01,SKU_04,Agency_02
3598.0,2015-05-01,SKU_04,Agency_02
3708.0,2015-06-01,SKU_04,Agency_02
4410.0,2015-07-01,SKU_04,Agency_02
3062.0,2015-08-01,SKU_04,Agency_02
2370.0,2015-09-01,SKU_04,Agency_02
2502.0,2015-10-01,SKU_04,Agency_02
3060.0,2015-11-01,SKU_04,Agency_02
6224.0,2015-12-01,SKU_04,Agency_02
2282.0,2016-01-01,SKU_04,Agency_02
2520.0,2016-02-01,SKU_04,Agency_02
3294.0,2016-03-01,SKU_04,Agency_02
2722.0,2016-04-01,SKU_04,Agency_02
4516.0,2016-05-01,SKU_04,Agency_02
4468.0,2016-06-01,SKU_04,Agency_02
4390.0,2016-07-01,SKU_04,Agency_02
4140.0,2016-08-01,SKU_04,Agency_02
3262.0,2016-09-01,SKU_04,Agency_02
3068.0,2016-10-01,SKU_04,Agency_02
3008.0,2016-11-01,SKU_04,Agency_02
5416.0,2016-12-01,SKU_04,Agency_02
2724.0,2017-01-01,SKU_04,Agency_02
2286.0,2017-02-01,SKU_04,Agency_02
3230.0,2017-03-01,SKU_04,Agency_02
2426.0,2017-04-01,SKU_04,Agency_02
3054.0,2017-05-01,SKU_04,Agency_02
3.24,2013-01-01,SKU_02,Agency_16
1247.0,2013-02-01,SKU_02,Agency_16
2096.0,2013-03-01,SKU_02,Agency_16
2460.0,2013-04-01,SKU_02,Agency_16
2538.0,2013-05-01,SKU_02,Agency_16
2306.0,2013-06-01,SKU_02,Agency_16
2540.0,2013-07-01,SKU_02,Agency_16
2510.0,2013-08-01,SKU_02,Agency_16
3090.0,2013-09-01,SKU_02,Agency_16
2290.0,2013-10-01,SKU_02,Agency_16
2664.0,2013-11-01,SKU_02,Agency_16
3460.0,2013-12-01,SKU_02,Agency_16
2444.0,2014-01-01,SKU_02,Agency_16
2916.0,2014-02-01,SKU_02,Agency_16
3400.0,2014-03-01,SKU_02,Agency_16
3724.0,2014-04-01,SKU_02,Agency_16
2986.0,2014-05-01,SKU_02,Agency_16
3306.0,2014-06-01,SKU_02,Agency_16
3262.0,2014-07-01,SKU_02,Agency_16
3046.0,2014-08-01,SKU_02,Agency_16
3410.0,2014-09-01,SKU_02,Agency_16
3802.0,2014-10-01,SKU_02,Agency_16
3220.0,2014-11-01,SKU_02,Agency_16
3588.0,2014-12-01,SKU_02,Agency_16
3118.0,2015-01-01,SKU_02,Agency_16
3700.0,2015-02-01,SKU_02,Agency_16
3854.0,2015-03-01,SKU_02,Agency_16
4060.0,2015-04-01,SKU_02,Agency_16
3696.0,2015-05-01,SKU_02,Agency_16
4212.0,2015-06-01,SKU_02,Agency_16
4356.0,2015-07-01,SKU_02,Agency_16
4550.0,2015-08-01,SKU_02,Agency_16
4492.0,2015-09-01,SKU_02,Agency_16
3990.0,2015-10-01,SKU_02,Agency_16
4164.0,2015-11-01,SKU_02,Agency_16
4424.0,2015-12-01,SKU_02,Agency_16
3614.0,2016-01-01,SKU_02,Agency_16
3676.0,2016-02-01,SKU_02,Agency_16
4760.0,2016-03-01,SKU_02,Agency_16
5644.0,2016-04-01,SKU_02,Agency_16
6570.0,2016-05-01,SKU_02,Agency_16
4916.0,2016-06-01,SKU_02,Agency_16
3306.0,2016-07-01,SKU_02,Agency_16
4820.0,2016-08-01,SKU_02,Agency_16
5780.0,2016-09-01,SKU_02,Agency_16
4840.0,2016-10-01,SKU_02,Agency_16
4800.0,2016-11-01,SKU_02,Agency_16
5092.0,2016-12-01,SKU_02,Agency_16
4532.0,2017-01-01,SKU_02,Agency_16
5416.0,2017-02-01,SKU_02,Agency_16
5250.0,2017-03-01,SKU_02,Agency_16
6324.0,2017-04-01,SKU_02,Agency_16
5612.0,2017-05-01,SKU_02,Agency_16
1684.0,2013-01-01,SKU_04,Agency_56
1919.0,2013-02-01,SKU_04,Agency_56
2228.0,2013-03-01,SKU_04,Agency_56
2090.0,2013-04-01,SKU_04,Agency_56
2300.0,2013-05-01,SKU_04,Agency_56
2284.0,2013-06-01,SKU_04,Agency_56
2228.0,2013-07-01,SKU_04,Agency_56
1889.0,2013-08-01,SKU_04,Agency_56
1428.0,2013-09-01,SKU_04,Agency_56
1994.0,2013-10-01,SKU_04,Agency_56
1872.0,2013-11-01,SKU_04,Agency_56
2438.0,2013-12-01,SKU_04,Agency_56
1870.0,2014-01-01,SKU_04,Agency_56
3070.0,2014-02-01,SKU_04,Agency_56
2460.0,2014-03-01,SKU_04,Agency_56
3736.0,2014-04-01,SKU_04,Agency_56
2600.0,2014-05-01,SKU_04,Agency_56
3162.0,2014-06-01,SKU_04,Agency_56
4252.0,2014-07-01,SKU_04,Agency_56
3704.0,2014-08-01,SKU_04,Agency_56
2344.0,2014-09-01,SKU_04,Agency_56
2956.0,2014-10-01,SKU_04,Agency_56
2310.0,2014-11-01,SKU_04,Agency_56
2744.0,2014-12-01,SKU_04,Agency_56
1345.0,2015-01-01,SKU_04,Agency_56
1929.0,2015-02-01,SKU_04,Agency_56
2274.0,2015-03-01,SKU_04,Agency_56
2342.0,2015-04-01,SKU_04,Agency_56
2880.0,2015-05-01,SKU_04,Agency_56
2312.0,2015-06-01,SKU_04,Agency_56
3224.0,2015-07-01,SKU_04,Agency_56
2866.0,2015-08-01,SKU_04,Agency_56
2648.0,2015-09-01,SKU_04,Agency_56
2764.0,2015-10-01,SKU_04,Agency_56
2648.0,2015-11-01,SKU_04,Agency_56
3682.0,2015-12-01,SKU_04,Agency_56
1744.0,2016-01-01,SKU_04,Agency_56
1881.0,2016-02-01,SKU_04,Agency_56
2958.0,2016-03-01,SKU_04,Agency_56
2510.0,2016-04-01,SKU_04,Agency_56
2264.0,2016-05-01,SKU_04,Agency_56
2494.0,2016-06-01,SKU_04,Agency_56
2524.0,2016-07-01,SKU_04,Agency_56
2154.0,2016-08-01,SKU_04,Agency_56
2003.0,2016-09-01,SKU_04,Agency_56
2324.0,2016-10-01,SKU_04,Agency_56
2434.0,2016-11-01,SKU_04,Agency_56
3160.0,2016-12-01,SKU_04,Agency_56
4100.0,2017-01-01,SKU_04,Agency_56
3048.0,2017-02-01,SKU_04,Agency_56
4450.0,2017-03-01,SKU_04,Agency_56
2872.0,2017-04-01,SKU_04,Agency_56
2572.0,2017-05-01,SKU_04,Agency_56
510.8,2013-01-01,SKU_03,Agency_12
498.5,2013-02-01,SKU_03,Agency_12
538.5,2013-03-01,SKU_03,Agency_12
624.5,2013-04-01,SKU_03,Agency_12
680.5,2013-05-01,SKU_03,Agency_12
731.0,2013-06-01,SKU_03,Agency_12
738.0,2013-07-01,SKU_03,Agency_12
812.0,2013-08-01,SKU_03,Agency_12
631.5,2013-09-01,SKU_03,Agency_12
714.0,2013-10-01,SKU_03,Agency_12
540.5,2013-11-01,SKU_03,Agency_12
675.5,2013-12-01,SKU_03,Agency_12
505.0,2014-01-01,SKU_03,Agency_12
491.5,2014-02-01,SKU_03,Agency_12
555.5,2014-03-01,SKU_03,Agency_12
600.0,2014-04-01,SKU_03,Agency_12
532.0,2014-05-01,SKU_03,Agency_12
650.5,2014-06-01,SKU_03,Agency_12
506.2,2014-07-01,SKU_03,Agency_12
600.5,2014-08-01,SKU_03,Agency_12
528.0,2014-09-01,SKU_03,Agency_12
573.0,2014-10-01,SKU_03,Agency_12
615.5,2014-11-01,SKU_03,Agency_12
659.5,2014-12-01,SKU_03,Agency_12
529.0,2015-01-01,SKU_03,Agency_12
372.8,2015-02-01,SKU_03,Agency_12
467.2,2015-03-01,SKU_03,Agency_12
821.5,2015-04-01,SKU_03,Agency_12
664.0,2015-05-01,SKU_03,Agency_12
619.0,2015-06-01,SKU_03,Agency_12
680.5,2015-07-01,SKU_03,Agency_12
603.0,2015-08-01,SKU_03,Agency_12
630.0,2015-09-01,SKU_03,Agency_12
746.5,2015-10-01,SKU_03,Agency_12
805.5,2015-11-01,SKU_03,Agency_12
1204.0,2015-12-01,SKU_03,Agency_12
778.5,2016-01-01,SKU_03,Agency_12
1032.0,2016-02-01,SKU_03,Agency_12
638.5,2016-03-01,SKU_03,Agency_12
719.0,2016-04-01,SKU_03,Agency_12
644.0,2016-05-01,SKU_03,Agency_12
486.8,2016-06-01,SKU_03,Agency_12
614.0,2016-07-01,SKU_03,Agency_12
867.0,2016-08-01,SKU_03,Agency_12
678.5,2016-09-01,SKU_03,Agency_12
387.5,2016-10-01,SKU_03,Agency_12
430.2,2016-11-01,SKU_03,Agency_12
684.0,2016-12-01,SKU_03,Agency_12
587.5,2017-01-01,SKU_03,Agency_12
455.2,2017-02-01,SKU_03,Agency_12
404.0,2017-03-01,SKU_03,Agency_12
561.0,2017-04-01,SKU_03,Agency_12
506.5,2017-05-01,SKU_03,Agency_12
106.6,2013-01-01,SKU_34,Agency_02
108.0,2013-02-01,SKU_34,Agency_02
113.25,2013-03-01,SKU_34,Agency_02
237.1,2013-04-01,SKU_34,Agency_02
123.0,2013-05-01,SKU_34,Agency_02
0.0,2013-06-01,SKU_34,Agency_02
0.0,2013-07-01,SKU_34,Agency_02
141.6,2013-08-01,SKU_34,Agency_02
106.2,2013-09-01,SKU_34,Agency_02
56.62,2013-10-01,SKU_34,Agency_02
70.8,2013-11-01,SKU_34,Agency_02
56.62,2013-12-01,SKU_34,Agency_02
49.56,2014-01-01,SKU_34,Agency_02
84.94,2014-02-01,SKU_34,Agency_02
63.72,2014-03-01,SKU_34,Agency_02
141.6,2014-04-01,SKU_34,Agency_02
70.8,2014-05-01,SKU_34,Agency_02
0.0,2014-06-01,SKU_34,Agency_02
26.55,2014-07-01,SKU_34,Agency_02
81.44,2014-08-01,SKU_34,Agency_02
77.9,2014-09-01,SKU_34,Agency_02
56.62,2014-10-01,SKU_34,Agency_02
42.47,2014-11-01,SKU_34,Agency_02
0.0,2014-12-01,SKU_34,Agency_02
0.0,2015-01-01,SKU_34,Agency_02
70.8,2015-02-01,SKU_34,Agency_02
69.0,2015-03-01,SKU_34,Agency_02
35.4,2015-04-01,SKU_34,Agency_02
124.3,2015-05-01,SKU_34,Agency_02
0.0,2015-06-01,SKU_34,Agency_02
70.8,2015-07-01,SKU_34,Agency_02
185.9,2015-08-01,SKU_34,Agency_02
262.8,2015-09-01,SKU_34,Agency_02
57.1,2015-10-01,SKU_34,Agency_02
0.0,2015-11-01,SKU_34,Agency_02
0.0,2015-12-01,SKU_34,Agency_02
28.31,2016-01-01,SKU_34,Agency_02
0.0,2016-02-01,SKU_34,Agency_02
56.62,2016-03-01,SKU_34,Agency_02
49.56,2016-04-01,SKU_34,Agency_02
28.31,2016-05-01,SKU_34,Agency_02
0.0,2016-06-01,SKU_34,Agency_02
120.4,2016-07-01,SKU_34,Agency_02
0.0,2016-08-01,SKU_34,Agency_02
361.0,2016-09-01,SKU_34,Agency_02
0.0,2016-10-01,SKU_34,Agency_02
0.0,2016-11-01,SKU_34,Agency_02
0.0,2016-12-01,SKU_34,Agency_02
90.25,2017-01-01,SKU_34,Agency_02
50.0,2017-02-01,SKU_34,Agency_02
172.1,2017-03-01,SKU_34,Agency_02
14.16,2017-04-01,SKU_34,Agency_02
10.18,2017-05-01,SKU_34,Agency_02
1.661,2013-01-01,SKU_05,Agency_28
1.342,2013-02-01,SKU_05,Agency_28
1.406,2013-03-01,SKU_05,Agency_28
2.3,2013-04-01,SKU_05,Agency_28
1.661,2013-05-01,SKU_05,Agency_28
1.789,2013-06-01,SKU_05,Agency_28
1.15,2013-07-01,SKU_05,Agency_28
1.342,2013-08-01,SKU_05,Agency_28
1.342,2013-09-01,SKU_05,Agency_28
1.022,2013-10-01,SKU_05,Agency_28
0.9585,2013-11-01,SKU_05,Agency_28
2.557,2013-12-01,SKU_05,Agency_28
1.15,2014-01-01,SKU_05,Agency_28
1.022,2014-02-01,SKU_05,Agency_28
1.022,2014-03-01,SKU_05,Agency_28
0.9585,2014-04-01,SKU_05,Agency_28
1.214,2014-05-01,SKU_05,Agency_28
1.406,2014-06-01,SKU_05,Agency_28
2.045,2014-07-01,SKU_05,Agency_28
1.278,2014-08-01,SKU_05,Agency_28
0.7666,2014-09-01,SKU_05,Agency_28
1.661,2014-10-01,SKU_05,Agency_28
1.47,2014-11-01,SKU_05,Agency_28
1.15,2014-12-01,SKU_05,Agency_28
1.342,2015-01-01,SKU_05,Agency_28
1.15,2015-02-01,SKU_05,Agency_28
1.15,2015-03-01,SKU_05,Agency_28
0.511,2015-04-01,SKU_05,Agency_28
2.045,2015-05-01,SKU_05,Agency_28
0.8306,2015-06-01,SKU_05,Agency_28
0.703,2015-07-01,SKU_05,Agency_28
0.703,2015-08-01,SKU_05,Agency_28
1.406,2015-09-01,SKU_05,Agency_28
0.7666,2015-10-01,SKU_05,Agency_28
1.15,2015-11-01,SKU_05,Agency_28
1.086,2015-12-01,SKU_05,Agency_28
0.639,2016-01-01,SKU_05,Agency_28
0.7666,2016-02-01,SKU_05,Agency_28
1.406,2016-03-01,SKU_05,Agency_28
0.8945,2016-04-01,SKU_05,Agency_28
1.278,2016-05-01,SKU_05,Agency_28
0.8945,2016-06-01,SKU_05,Agency_28
1.15,2016-07-01,SKU_05,Agency_28
1.342,2016-08-01,SKU_05,Agency_28
1.598,2016-09-01,SKU_05,Agency_28
0.7017,2016-10-01,SKU_05,Agency_28
0.701,2016-11-01,SKU_05,Agency_28
1.466,2016-12-01,SKU_05,Agency_28
0.765,2017-01-01,SKU_05,Agency_28
1.339,2017-02-01,SKU_05,Agency_28
1.341,2017-03-01,SKU_05,Agency_28
1.789,2017-04-01,SKU_05,Agency_28
1.342,2017-05-01,SKU_05,Agency_28
0.0,2013-01-01,SKU_03,Agency_24
0.0,2013-02-01,SKU_03,Agency_24
0.254,2013-03-01,SKU_03,Agency_24
0.0846,2013-04-01,SKU_03,Agency_24
0.1692,2013-05-01,SKU_03,Agency_24
0.254,2013-06-01,SKU_03,Agency_24
7.78,2013-07-01,SKU_03,Agency_24
12.35,2013-08-01,SKU_03,Agency_24
5.92,2013-09-01,SKU_03,Agency_24
11.67,2013-10-01,SKU_03,Agency_24
6.176,2013-11-01,SKU_03,Agency_24
6.77,2013-12-01,SKU_03,Agency_24
10.74,2014-01-01,SKU_03,Agency_24
10.58,2014-02-01,SKU_03,Agency_24
17.27,2014-03-01,SKU_03,Agency_24
19.12,2014-04-01,SKU_03,Agency_24
10.32,2014-05-01,SKU_03,Agency_24
18.02,2014-06-01,SKU_03,Agency_24
13.195,2014-07-01,SKU_03,Agency_24
8.04,2014-08-01,SKU_03,Agency_24
3.045,2014-09-01,SKU_03,Agency_24
2.115,2014-10-01,SKU_03,Agency_24
2.115,2014-11-01,SKU_03,Agency_24
1.776,2014-12-01,SKU_03,Agency_24
1.354,2015-01-01,SKU_03,Agency_24
0.761,2015-02-01,SKU_03,Agency_24
2.2,2015-03-01,SKU_03,Agency_24
2.2,2015-04-01,SKU_03,Agency_24
2.537,2015-05-01,SKU_03,Agency_24
2.453,2015-06-01,SKU_03,Agency_24
0.9307,2015-07-01,SKU_03,Agency_24
1.1,2015-08-01,SKU_03,Agency_24
1.607,2015-09-01,SKU_03,Agency_24
0.9307,2015-10-01,SKU_03,Agency_24
0.5923,2015-11-01,SKU_03,Agency_24
0.5923,2015-12-01,SKU_03,Agency_24
0.677,2016-01-01,SKU_03,Agency_24
1.1,2016-02-01,SKU_03,Agency_24
11.84,2016-03-01,SKU_03,Agency_24
11.086,2016-04-01,SKU_03,Agency_24
13.11,2016-05-01,SKU_03,Agency_24
12.18,2016-06-01,SKU_03,Agency_24
12.69,2016-07-01,SKU_03,Agency_24
11.68,2016-08-01,SKU_03,Agency_24
9.81,2016-09-01,SKU_03,Agency_24
9.74,2016-10-01,SKU_03,Agency_24
10.766,2016-11-01,SKU_03,Agency_24
9.32,2016-12-01,SKU_03,Agency_24
5.76,2017-01-01,SKU_03,Agency_24
5.848,2017-02-01,SKU_03,Agency_24
6.184,2017-03-01,SKU_03,Agency_24
8.04,2017-04-01,SKU_03,Agency_24
9.73,2017-05-01,SKU_03,Agency_24
4036.0,2013-01-01,SKU_04,Agency_05
3566.0,2013-02-01,SKU_04,Agency_05
5016.0,2013-03-01,SKU_04,Agency_05
4790.0,2013-04-01,SKU_04,Agency_05
5492.0,2013-05-01,SKU_04,Agency_05
4944.0,2013-06-01,SKU_04,Agency_05
4988.0,2013-07-01,SKU_04,Agency_05
3344.0,2013-08-01,SKU_04,Agency_05
2702.0,2013-09-01,SKU_04,Agency_05
3862.0,2013-10-01,SKU_04,Agency_05
2198.0,2013-11-01,SKU_04,Agency_05
3840.0,2013-12-01,SKU_04,Agency_05
2620.0,2014-01-01,SKU_04,Agency_05
3008.0,2014-02-01,SKU_04,Agency_05
3354.0,2014-03-01,SKU_04,Agency_05
4170.0,2014-04-01,SKU_04,Agency_05
4410.0,2014-05-01,SKU_04,Agency_05
3374.0,2014-06-01,SKU_04,Agency_05
2686.0,2014-07-01,SKU_04,Agency_05
2600.0,2014-08-01,SKU_04,Agency_05
3340.0,2014-09-01,SKU_04,Agency_05
2854.0,2014-10-01,SKU_04,Agency_05
3526.0,2014-11-01,SKU_04,Agency_05
6850.0,2014-12-01,SKU_04,Agency_05
4080.0,2015-01-01,SKU_04,Agency_05
3156.0,2015-02-01,SKU_04,Agency_05
5070.0,2015-03-01,SKU_04,Agency_05
5284.0,2015-04-01,SKU_04,Agency_05
5676.0,2015-05-01,SKU_04,Agency_05
3518.0,2015-06-01,SKU_04,Agency_05
5390.0,2015-07-01,SKU_04,Agency_05
4156.0,2015-08-01,SKU_04,Agency_05
3120.0,2015-09-01,SKU_04,Agency_05
3798.0,2015-10-01,SKU_04,Agency_05
3534.0,2015-11-01,SKU_04,Agency_05
7588.0,2015-12-01,SKU_04,Agency_05
2984.0,2016-01-01,SKU_04,Agency_05
2726.0,2016-02-01,SKU_04,Agency_05
3252.0,2016-03-01,SKU_04,Agency_05
3854.0,2016-04-01,SKU_04,Agency_05
4624.0,2016-05-01,SKU_04,Agency_05
6444.0,2016-06-01,SKU_04,Agency_05
4708.0,2016-07-01,SKU_04,Agency_05
4896.0,2016-08-01,SKU_04,Agency_05
6280.0,2016-09-01,SKU_04,Agency_05
3270.0,2016-10-01,SKU_04,Agency_05
4464.0,2016-11-01,SKU_04,Agency_05
3184.0,2016-12-01,SKU_04,Agency_05
4556.0,2017-01-01,SKU_04,Agency_05
1588.0,2017-02-01,SKU_04,Agency_05
3098.0,2017-03-01,SKU_04,Agency_05
2586.0,2017-04-01,SKU_04,Agency_05
5410.0,2017-05-01,SKU_04,Agency_05
0.0,2013-01-01,SKU_04,Agency_35
0.0,2013-02-01,SKU_04,Agency_35
0.0,2013-03-01,SKU_04,Agency_35
0.0,2013-04-01,SKU_04,Agency_35
0.0,2013-05-01,SKU_04,Agency_35
0.0,2013-06-01,SKU_04,Agency_35
0.0,2013-07-01,SKU_04,Agency_35
0.0,2013-08-01,SKU_04,Agency_35
0.0,2013-09-01,SKU_04,Agency_35
0.0,2013-10-01,SKU_04,Agency_35
0.0,2013-11-01,SKU_04,Agency_35
0.0,2013-12-01,SKU_04,Agency_35
0.0,2014-01-01,SKU_04,Agency_35
0.0,2014-02-01,SKU_04,Agency_35
0.0,2014-03-01,SKU_04,Agency_35
0.0,2014-04-01,SKU_04,Agency_35
0.0,2014-05-01,SKU_04,Agency_35
0.0,2014-06-01,SKU_04,Agency_35
0.0,2014-07-01,SKU_04,Agency_35
0.0,2014-08-01,SKU_04,Agency_35
0.0,2014-09-01,SKU_04,Agency_35
0.0,2014-10-01,SKU_04,Agency_35
0.0,2014-11-01,SKU_04,Agency_35
0.0,2014-12-01,SKU_04,Agency_35
0.0,2015-01-01,SKU_04,Agency_35
0.0,2015-02-01,SKU_04,Agency_35
3.387,2015-03-01,SKU_04,Agency_35
0.4473,2015-04-01,SKU_04,Agency_35
0.639,2015-05-01,SKU_04,Agency_35
0.639,2015-06-01,SKU_04,Agency_35
0.575,2015-07-01,SKU_04,Agency_35
0.0,2015-08-01,SKU_04,Agency_35
0.7666,2015-09-01,SKU_04,Agency_35
0.639,2015-10-01,SKU_04,Agency_35
0.9585,2015-11-01,SKU_04,Agency_35
0.0,2015-12-01,SKU_04,Agency_35
0.0,2016-01-01,SKU_04,Agency_35
3.195,2016-02-01,SKU_04,Agency_35
0.0,2016-03-01,SKU_04,Agency_35
1.342,2016-04-01,SKU_04,Agency_35
0.703,2016-05-01,SKU_04,Agency_35
4.73,2016-06-01,SKU_04,Agency_35
3.387,2016-07-01,SKU_04,Agency_35
0.1917,2016-08-01,SKU_04,Agency_35
0.1917,2016-09-01,SKU_04,Agency_35
0.3188,2016-10-01,SKU_04,Agency_35
0.701,2016-11-01,SKU_04,Agency_35
4.4,2016-12-01,SKU_04,Agency_35
9.24,2017-01-01,SKU_04,Agency_35
11.34,2017-02-01,SKU_04,Agency_35
11.36,2017-03-01,SKU_04,Agency_35
12.65,2017-04-01,SKU_04,Agency_35
10.55,2017-05-01,SKU_04,Agency_35
0.0,2013-01-01,SKU_05,Agency_11
0.0,2013-02-01,SKU_05,Agency_11
0.0,2013-03-01,SKU_05,Agency_11
0.0,2013-04-01,SKU_05,Agency_11
0.0,2013-05-01,SKU_05,Agency_11
0.0,2013-06-01,SKU_05,Agency_11
0.0,2013-07-01,SKU_05,Agency_11
0.0,2013-08-01,SKU_05,Agency_11
0.0,2013-09-01,SKU_05,Agency_11
0.0,2013-10-01,SKU_05,Agency_11
0.0,2013-11-01,SKU_05,Agency_11
10.734,2013-12-01,SKU_05,Agency_11
10.67,2014-01-01,SKU_05,Agency_11
6.07,2014-02-01,SKU_05,Agency_11
4.92,2014-03-01,SKU_05,Agency_11
13.55,2014-04-01,SKU_05,Agency_11
6.07,2014-05-01,SKU_05,Agency_11
4.793,2014-06-01,SKU_05,Agency_11
3.322,2014-07-01,SKU_05,Agency_11
3.643,2014-08-01,SKU_05,Agency_11
3.387,2014-09-01,SKU_05,Agency_11
3.26,2014-10-01,SKU_05,Agency_11
3.13,2014-11-01,SKU_05,Agency_11
9.52,2014-12-01,SKU_05,Agency_11
4.664,2015-01-01,SKU_05,Agency_11
4.73,2015-02-01,SKU_05,Agency_11
6.71,2015-03-01,SKU_05,Agency_11
4.41,2015-04-01,SKU_05,Agency_11
